uts,utc_time,artist,artist_mbid,album,album_mbid,track,track_mbid
"1617230628","31 Mar 2021, 22:43","The Strike","8252f4a0-6d72-4c89-8824-1526e4ba2fca","Devils In The Canyon","","Devils In The Canyon",""
"1617230290","31 Mar 2021, 22:38","Grandson","","BLOOD // EDITS","091371f0-274e-42e1-90fb-221495fba7b1","Blood // Water - AWOLNATION Remix",""
"1617230120","31 Mar 2021, 22:35","Andrew Applepie","e3d7cfab-477a-49e1-b001-45893ba268aa","Andrew Applepie","5e6eacd2-5a87-416d-a542-f9712ed71f8f","I'm So","91cffa18-9057-48e9-8198-54db12d2cb94"
"1617229979","31 Mar 2021, 22:32","Envoi","61b5a459-6b73-4b0b-98fc-7cb105be3379","Changes","18ecf20d-6742-405e-a362-6beb701a67f0","Ghost","592b925e-51bb-43fe-83a3-a590de697b88"
"1617229979","31 Mar 2021, 22:32","Brick+Mortar","36393a79-7cf3-4bdd-a917-f8db17e11f14","Dropped","","Dark Skies","515cc23c-982f-4b40-93ff-c44af1ad3b4b"
"1617229609","31 Mar 2021, 22:26","Brick + Mortar","","Meta Meta Etc.","","Strange Bird",""
"1617229385","31 Mar 2021, 22:23","Awolnation","77b29df2-056e-409e-a1b2-5e2bbfe421c4","The Best","d4354c2a-7e1a-4154-9e8e-94d0b73689e0","The Best","3362319d-cc5c-4f0e-ba01-0e16dde89658"
"1617229200","31 Mar 2021, 22:20","Brick+Mortar","36393a79-7cf3-4bdd-a917-f8db17e11f14","Dropped","","Train","0bbefda5-151a-49cd-a9d4-0ef769afa092"
"1617228953","31 Mar 2021, 22:15","Kayzo","","Lifeline","","Lifeline",""
"1617228953","31 Mar 2021, 22:15","MitiS","","Hurt (feat. Zack Gray)","","Hurt (feat. Zack Gray)",""
"1617228535","31 Mar 2021, 22:08","Andrew Applepie","e3d7cfab-477a-49e1-b001-45893ba268aa","Andrew Applepie","5e6eacd2-5a87-416d-a542-f9712ed71f8f","I'm So","91cffa18-9057-48e9-8198-54db12d2cb94"
"1617228183","31 Mar 2021, 22:03","Grandson","","BLOOD // EDITS","091371f0-274e-42e1-90fb-221495fba7b1","Blood // Water - AWOLNATION Remix",""
"1617227935","31 Mar 2021, 21:58","Vampire Weekend","af37c51c-0790-4a29-b995-456f98a6b8c9","Modern Vampires of the City","1dec9a6b-1856-45ff-973c-214a9e81c9d1","Finger Back","23f1447e-b72a-4ba4-aaac-646beef9ce55"
"1617227721","31 Mar 2021, 21:55","The Wanted","","The Wanted","1062abbf-dfcd-4666-af2f-fcd52d8b108c","Chasing the Sun","0fdf73f8-11aa-47c9-a793-d626b63f9582"
"1617227392","31 Mar 2021, 21:49","Kunzite","","BIRDS DON'T FLY","","BLUE ROOMS","fc7fa900-44b5-41fd-b7ff-1621c6b9a71f"
